uid,iid,rui
b'38b4d27b1c84aec2aed786410e236d049c81d7aa82c3535dafd69835fc523400',b'e913c0cdbed32d60ce7e7b9fa225bb5655a0c2037733d82159ee49139daf30ab',0.3
b'38b4d27b1c84aec2aed786410e236d049c81d7aa82c3535dafd69835fc523400',b'eca85e87cd4ef5e8ed5fece1173c3d9a1a1f131222ffa1f118e41ed29c6abc62',0.3
b'38b4d27b1c84aec2aed786410e236d049c81d7aa82c3535dafd69835fc523400',b'f495d08f788d46a2356f45426923192846caa0ea6b94f1400c1a9bbee814c7e5',0.3
b'38b4d27b1c84aec2aed786410e236d049c81d7aa82c3535dafd69835fc523400',b'f835d9f0a999484f0a988cd86672317bb159cfd8c6a93aad0ea556ff83c46fb6',1.0
b'3a54508ad4ff7a62fbca5f753919709565faefb679ddfbff55015145610715f6',b'044778464e4105a3362c9125f5055bb28f69ab27108ff24a94ab037df4411279',0.3
b'3a54508ad4ff7a62fbca5f753919709565faefb679ddfbff55015145610715f6',b'25e3ee58635e408287555b87cd6782c08da450e34215b45e978fd6590b718c1c',0.3
b'3a54508ad4ff7a62fbca5f753919709565faefb679ddfbff55015145610715f6',b'30cda95db0bcf0c657900ac182173ec22ce3906c881de8b3c4cc603b436d2191',0.3
b'3a54508ad4ff7a62fbca5f753919709565faefb679ddfbff55015145610715f6',b'34693b2c53fac741717c7eeb8b95aa21143bd3aac6cc7fa437df3eac21f3f1d4',1.0
b'3a54508ad4ff7a62fbca5f753919709565faefb679ddfbff55015145610715f6',b'37a5821f758f4f076f73381cdc210eb7302f75670dd3fe77a96894b0280f307e',0.7
b'3a54508ad4ff7a62fbca5f753919709565faefb679ddfbff55015145610715f6',b'3ff265e0d5d20da8a3414e2f49b941ba84c01ca5962f3adf3e4e49f792781d06',0.7
b'3a54508ad4ff7a62fbca5f753919709565faefb679ddfbff55015145610715f6',b'40d20375505baf91da5307b07ea58f76aa7757d35cec37ee229768df0f0e9088',0.3
b'3a54508ad4ff7a62fbca5f753919709565faefb679ddfbff55015145610715f6',b'529ea336c479c49f83c8e3bab0b34c6ef22e8ec35013faa1435283e0c728223c',1.0
b'3a54508ad4ff7a62fbca5f753919709565faefb679ddfbff55015145610715f6',b'5580a047302dbddeec982629951012e0c3b81088a9042571c3c63d606ca22a6e',0.7
b'3a54508ad4ff7a62fbca5f753919709565faefb679ddfbff55015145610715f6',b'568bda07ab9aabc1acaf3fdb52b4c6ca0577e78c9b956e39722033be528bdee0',0.7
b'3a54508ad4ff7a62fbca5f753919709565faefb679ddfbff55015145610715f6',b'56ac3a65723f33e6f54f86318497bde2469750aa4e4e0aeb6f484bcb1db2a640',0.3
b'3a54508ad4ff7a62fbca5f753919709565faefb679ddfbff55015145610715f6',b'6080bf87af2b2061910435588058862b104486d0967075d46b7b72110d520cf0',0.7
b'3a54508ad4ff7a62fbca5f753919709565faefb679ddfbff55015145610715f6',b'69016ea860663b95f9d0cc58817363303004a32fc9957f9d79e7893e4084881d',0.3
b'3a54508ad4ff7a62fbca5f753919709565faefb679ddfbff55015145610715f6',b'76d3b4527a4dbc3cb9e9e749348694a60890e0ebdbb8ee69c9fb342637ad8c16',0.3
b'3a54508ad4ff7a62fbca5f753919709565faefb679ddfbff55015145610715f6',b'aebd45c6be353fc7c4a85693a6b947f7aedbf2bf2b811f9b3e16f7a9002e11e4',0.3
b'3a54508ad4ff7a62fbca5f753919709565faefb679ddfbff55015145610715f6',b'b37bfa04523147b7e243fd04a64bef5bb5520f2a35ee5bf0fe3e2e98699e15ea',0.7
b'3a54508ad4ff7a62fbca5f753919709565faefb679ddfbff55015145610715f6',b'ba99c310b9e7ae8fc11cc010f7c71756e1e00be464407ae4869db1708b3758f8',0.7
b'3a54508ad4ff7a62fbca5f753919709565faefb679ddfbff55015145610715f6',b'c0d3c66b08b45c28dab0d9fa72dc2ce508a18ffaae40fea997f40e2738a2786a',0.6
b'3a54508ad4ff7a62fbca5f753919709565faefb679ddfbff55015145610715f6',b'c259efabc5c696bb45b1923fb302fe7d5a1e69ff3251ec5cedba8c5691fc9932',0.3
b'3a54508ad4ff7a62fbca5f753919709565faefb679ddfbff55015145610715f6',b'e29a99a4a3503f1fe66744a09773414c19b5e83a0b39b22c36e4bfc95aa154de',0.7
b'3adc8380dea4604872a990296c396cb35c70a40d21312c5f23975710d3b448e0',b'044778464e4105a3362c9125f5055bb28f69ab27108ff24a94ab037df4411279',0.3
b'3adc8380dea4604872a990296c396cb35c70a40d21312c5f23975710d3b448e0',b'2ecd8059d1fcc4fbc5c77d84975e893ed37c177461be6a954c54e927e8622ff3',1.4
b'3adc8380dea4604872a990296c396cb35c70a40d21312c5f23975710d3b448e0',b'30cda95db0bcf0c657900ac182173ec22ce3906c881de8b3c4cc603b436d2191',0.7
b'3adc8380dea4604872a990296c396cb35c70a40d21312c5f23975710d3b448e0',b'3dda610311b9750f78878d68ad9a8aa12e4f88f93cdae82b771c4199dc690187',0.3
b'3adc8380dea4604872a990296c396cb35c70a40d21312c5f23975710d3b448e0',b'40d20375505baf91da5307b07ea58f76aa7757d35cec37ee229768df0f0e9088',0.7
b'3adc8380dea4604872a990296c396cb35c70a40d21312c5f23975710d3b448e0',b'56ac3a65723f33e6f54f86318497bde2469750aa4e4e0aeb6f484bcb1db2a640',0.3
b'3adc8380dea4604872a990296c396cb35c70a40d21312c5f23975710d3b448e0',b'6044a6537a269f9e3c7237915f51157dd1b2cf528c189c5a2c219f83259eb594',0.7
b'3adc8380dea4604872a990296c396cb35c70a40d21312c5f23975710d3b448e0',b'66c4ca97d91e89fd94ae1636b8ef0d198b745f31a8da48ce91c6eb980f7f43d7',0.3
b'3adc8380dea4604872a990296c396cb35c70a40d21312c5f23975710d3b448e0',b'8118e13eb2b4595f304db3a04b2923e535265cbefc0c63121174d3fb3b76ddb4',0.6
b'3adc8380dea4604872a990296c396cb35c70a40d21312c5f23975710d3b448e0',b'abc02fc11520c7de51037ca3b11b004f1ab2ab010b5084888f6011c94114c81d',0.7
b'3adc8380dea4604872a990296c396cb35c70a40d21312c5f23975710d3b448e0',b'c0d3c66b08b45c28dab0d9fa72dc2ce508a18ffaae40fea997f40e2738a2786a',0.3
b'3adc8380dea4604872a990296c396cb35c70a40d21312c5f23975710d3b448e0',b'c492b476f037ad9f09c2de87479e09485e11313ca6a3908b6bbaca436a2ee9b9',1.7
b'3adc8380dea4604872a990296c396cb35c70a40d21312c5f23975710d3b448e0',b'cad54cf728084c29159e6de13e7e4f5840d624786cc00d04e7c4aa094ad4a4bc',0.3
b'3f923f9e9d12e1b86bd8cee3fe5286cd355c2124496bf5427f09e481566ee4d6',b'053978a71409d087b34ab8cd786ae3d59d931dba6d10dc0aef171a7f827931c9',1.0
b'3f923f9e9d12e1b86bd8cee3fe5286cd355c2124496bf5427f09e481566ee4d6',b'34693b2c53fac741717c7eeb8b95aa21143bd3aac6cc7fa437df3eac21f3f1d4',0.7
b'3f923f9e9d12e1b86bd8cee3fe5286cd355c2124496bf5427f09e481566ee4d6',b'3b892cc2bebfbbe42bcdfacb3cf2c3e1365bf6b551bb6c9a40ffc39d680afe86',0.3
b'3f923f9e9d12e1b86bd8cee3fe5286cd355c2124496bf5427f09e481566ee4d6',b'40d20375505baf91da5307b07ea58f76aa7757d35cec37ee229768df0f0e9088',0.7
b'3f923f9e9d12e1b86bd8cee3fe5286cd355c2124496bf5427f09e481566ee4d6',b'529ea336c479c49f83c8e3bab0b34c6ef22e8ec35013faa1435283e0c728223c',0.7
b'3f923f9e9d12e1b86bd8cee3fe5286cd355c2124496bf5427f09e481566ee4d6',b'568bda07ab9aabc1acaf3fdb52b4c6ca0577e78c9b956e39722033be528bdee0',0.3
b'3f923f9e9d12e1b86bd8cee3fe5286cd355c2124496bf5427f09e481566ee4d6',b'578596b69ebf2a4d843e5964c9da7e03c9aedf6842c7d9c926ea1d25e6a524c6',0.6
b'3f923f9e9d12e1b86bd8cee3fe5286cd355c2124496bf5427f09e481566ee4d6',b'765097265d68a08e41d7bc0b112b874974d73d622c09f3081aa013cb96bfa5f3',1.0
b'3f923f9e9d12e1b86bd8cee3fe5286cd355c2124496bf5427f09e481566ee4d6',b'89a2a250c4fc378537e493e8cfa8e2e67ec7b4bff52dcc693c6a2afdb7f69b9f',0.7
b'3f923f9e9d12e1b86bd8cee3fe5286cd355c2124496bf5427f09e481566ee4d6',b'ba99c310b9e7ae8fc11cc010f7c71756e1e00be464407ae4869db1708b3758f8',0.3
b'3f923f9e9d12e1b86bd8cee3fe5286cd355c2124496bf5427f09e481566ee4d6',b'be30db6a86422aa22b6b0253eee5d26d544c61c4d80884cb9c8846b34b79867f',0.3
b'3f923f9e9d12e1b86bd8cee3fe5286cd355c2124496bf5427f09e481566ee4d6',b'c0d3c66b08b45c28dab0d9fa72dc2ce508a18ffaae40fea997f40e2738a2786a',1.4
b'3f923f9e9d12e1b86bd8cee3fe5286cd355c2124496bf5427f09e481566ee4d6',b'c259efabc5c696bb45b1923fb302fe7d5a1e69ff3251ec5cedba8c5691fc9932',0.3
b'3f923f9e9d12e1b86bd8cee3fe5286cd355c2124496bf5427f09e481566ee4d6',b'd660db6bde2a0e93b2651854e414dfe0a1fd53e2e5c419dcc476e8b8d63683c7',0.7
b'3f923f9e9d12e1b86bd8cee3fe5286cd355c2124496bf5427f09e481566ee4d6',b'd7d7cbb4d088b5964b985613b21725a534cff15efa9281ab2a5a411543489a71',0.3
b'43dab768451e98474f7b3aabf4d8c4e815fa8f03b754225305bc4da5f142fb77',b'2ecd8059d1fcc4fbc5c77d84975e893ed37c177461be6a954c54e927e8622ff3',0.3
b'43dab768451e98474f7b3aabf4d8c4e815fa8f03b754225305bc4da5f142fb77',b'5580a047302dbddeec982629951012e0c3b81088a9042571c3c63d606ca22a6e',0.7
b'43dab768451e98474f7b3aabf4d8c4e815fa8f03b754225305bc4da5f142fb77',b'568bda07ab9aabc1acaf3fdb52b4c6ca0577e78c9b956e39722033be528bdee0',0.3
b'43dab768451e98474f7b3aabf4d8c4e815fa8f03b754225305bc4da5f142fb77',b'56ac3a65723f33e6f54f86318497bde2469750aa4e4e0aeb6f484bcb1db2a640',0.3
b'43dab768451e98474f7b3aabf4d8c4e815fa8f03b754225305bc4da5f142fb77',b'6080bf87af2b2061910435588058862b104486d0967075d46b7b72110d520cf0',0.7
b'43dab768451e98474f7b3aabf4d8c4e815fa8f03b754225305bc4da5f142fb77',b'66c4ca97d91e89fd94ae1636b8ef0d198b745f31a8da48ce91c6eb980f7f43d7',0.3
b'43dab768451e98474f7b3aabf4d8c4e815fa8f03b754225305bc4da5f142fb77',b'76d3b4527a4dbc3cb9e9e749348694a60890e0ebdbb8ee69c9fb342637ad8c16',0.3
b'43dab768451e98474f7b3aabf4d8c4e815fa8f03b754225305bc4da5f142fb77',b'8296c9fe1dd12b208397fb80bba9f8e5c5d35d1d1be7c38737a22f75340edc76',0.3
b'43dab768451e98474f7b3aabf4d8c4e815fa8f03b754225305bc4da5f142fb77',b'85dcc68d58a3f3f606ab8ae4601286d5548f15cb23986b6b6eb4251c88fa41ad',0.7
b'43dab768451e98474f7b3aabf4d8c4e815fa8f03b754225305bc4da5f142fb77',b'9ed0340d34ef514f3776d02ecfbaa5b380f79b5024e1e32cb93d407229746343',0.7
b'43dab768451e98474f7b3aabf4d8c4e815fa8f03b754225305bc4da5f142fb77',b'abc02fc11520c7de51037ca3b11b004f1ab2ab010b5084888f6011c94114c81d',0.3
b'43dab768451e98474f7b3aabf4d8c4e815fa8f03b754225305bc4da5f142fb77',b'aebd45c6be353fc7c4a85693a6b947f7aedbf2bf2b811f9b3e16f7a9002e11e4',0.7
b'43dab768451e98474f7b3aabf4d8c4e815fa8f03b754225305bc4da5f142fb77',b'b3a5c7c4e22068066e9d95e2c3df8723b7c2100c4864574831019688ffbab145',0.7
b'43dab768451e98474f7b3aabf4d8c4e815fa8f03b754225305bc4da5f142fb77',b'bc1e4b5439349a9b19a5202cfd843b47d66a4ab2db581880671aa8ea5c06c79a',0.7
b'43dab768451e98474f7b3aabf4d8c4e815fa8f03b754225305bc4da5f142fb77',b'be30db6a86422aa22b6b0253eee5d26d544c61c4d80884cb9c8846b34b79867f',0.7
b'43dab768451e98474f7b3aabf4d8c4e815fa8f03b754225305bc4da5f142fb77',b'c259efabc5c696bb45b1923fb302fe7d5a1e69ff3251ec5cedba8c5691fc9932',0.7
b'43dab768451e98474f7b3aabf4d8c4e815fa8f03b754225305bc4da5f142fb77',b'cad54cf728084c29159e6de13e7e4f5840d624786cc00d04e7c4aa094ad4a4bc',0.3
b'43dab768451e98474f7b3aabf4d8c4e815fa8f03b754225305bc4da5f142fb77',b'd660db6bde2a0e93b2651854e414dfe0a1fd53e2e5c419dcc476e8b8d63683c7',0.3
b'43dab768451e98474f7b3aabf4d8c4e815fa8f03b754225305bc4da5f142fb77',b'e29a99a4a3503f1fe66744a09773414c19b5e83a0b39b22c36e4bfc95aa154de',1.4
b'43dab768451e98474f7b3aabf4d8c4e815fa8f03b754225305bc4da5f142fb77',b'e913c0cdbed32d60ce7e7b9fa225bb5655a0c2037733d82159ee49139daf30ab',0.7
b'43dab768451e98474f7b3aabf4d8c4e815fa8f03b754225305bc4da5f142fb77',b'eca85e87cd4ef5e8ed5fece1173c3d9a1a1f131222ffa1f118e41ed29c6abc62',0.3
b'43dab768451e98474f7b3aabf4d8c4e815fa8f03b754225305bc4da5f142fb77',b'f495d08f788d46a2356f45426923192846caa0ea6b94f1400c1a9bbee814c7e5',1.4
b'512a2f1404d88610d764dabdb1bc93daad7cde5c2f1846ae7c483bb93f0d038b',b'053978a71409d087b34ab8cd786ae3d59d931dba6d10dc0aef171a7f827931c9',0.3
b'512a2f1404d88610d764dabdb1bc93daad7cde5c2f1846ae7c483bb93f0d038b',b'131d9a80aefc55e61afbfe7e69dd4619dc8e71f9df379d2f0f8ac47d9edaa375',0.3
b'512a2f1404d88610d764dabdb1bc93daad7cde5c2f1846ae7c483bb93f0d038b',b'17cd52f27d74444ba4804d020446eb3895b5ab2f67c754395f706bddc97cb859',0.3
b'512a2f1404d88610d764dabdb1bc93daad7cde5c2f1846ae7c483bb93f0d038b',b'30cda95db0bcf0c657900ac182173ec22ce3906c881de8b3c4cc603b436d2191',0.7
b'512a2f1404d88610d764dabdb1bc93daad7cde5c2f1846ae7c483bb93f0d038b',b'34693b2c53fac741717c7eeb8b95aa21143bd3aac6cc7fa437df3eac21f3f1d4',0.3
b'512a2f1404d88610d764dabdb1bc93daad7cde5c2f1846ae7c483bb93f0d038b',b'3b892cc2bebfbbe42bcdfacb3cf2c3e1365bf6b551bb6c9a40ffc39d680afe86',0.3
b'512a2f1404d88610d764dabdb1bc93daad7cde5c2f1846ae7c483bb93f0d038b',b'3ff265e0d5d20da8a3414e2f49b941ba84c01ca5962f3adf3e4e49f792781d06',0.3
b'512a2f1404d88610d764dabdb1bc93daad7cde5c2f1846ae7c483bb93f0d038b',b'529ea336c479c49f83c8e3bab0b34c6ef22e8ec35013faa1435283e0c728223c',0.7
b'512a2f1404d88610d764dabdb1bc93daad7cde5c2f1846ae7c483bb93f0d038b',b'568bda07ab9aabc1acaf3fdb52b4c6ca0577e78c9b956e39722033be528bdee0',0.7
b'512a2f1404d88610d764dabdb1bc93daad7cde5c2f1846ae7c483bb93f0d038b',b'578596b69ebf2a4d843e5964c9da7e03c9aedf6842c7d9c926ea1d25e6a524c6',0.6
b'512a2f1404d88610d764dabdb1bc93daad7cde5c2f1846ae7c483bb93f0d038b',b'76d3b4527a4dbc3cb9e9e749348694a60890e0ebdbb8ee69c9fb342637ad8c16',0.7
b'512a2f1404d88610d764dabdb1bc93daad7cde5c2f1846ae7c483bb93f0d038b',b'89a2a250c4fc378537e493e8cfa8e2e67ec7b4bff52dcc693c6a2afdb7f69b9f',0.7
b'512a2f1404d88610d764dabdb1bc93daad7cde5c2f1846ae7c483bb93f0d038b',b'9ed0340d34ef514f3776d02ecfbaa5b380f79b5024e1e32cb93d407229746343',0.3
b'512a2f1404d88610d764dabdb1bc93daad7cde5c2f1846ae7c483bb93f0d038b',b'abc02fc11520c7de51037ca3b11b004f1ab2ab010b5084888f6011c94114c81d',1.0
b'512a2f1404d88610d764dabdb1bc93daad7cde5c2f1846ae7c483bb93f0d038b',b'b3a5c7c4e22068066e9d95e2c3df8723b7c2100c4864574831019688ffbab145',0.7
b'512a2f1404d88610d764dabdb1bc93daad7cde5c2f1846ae7c483bb93f0d038b',b'be30db6a86422aa22b6b0253eee5d26d544c61c4d80884cb9c8846b34b79867f',0.7
b'512a2f1404d88610d764dabdb1bc93daad7cde5c2f1846ae7c483bb93f0d038b',b'c259efabc5c696bb45b1923fb302fe7d5a1e69ff3251ec5cedba8c5691fc9932',0.3
b'512a2f1404d88610d764dabdb1bc93daad7cde5c2f1846ae7c483bb93f0d038b',b'cad54cf728084c29159e6de13e7e4f5840d624786cc00d04e7c4aa094ad4a4bc',0.7
b'512a2f1404d88610d764dabdb1bc93daad7cde5c2f1846ae7c483bb93f0d038b',b'e913c0cdbed32d60ce7e7b9fa225bb5655a0c2037733d82159ee49139daf30ab',0.7
b'512a2f1404d88610d764dabdb1bc93daad7cde5c2f1846ae7c483bb93f0d038b',b'f835d9f0a999484f0a988cd86672317bb159cfd8c6a93aad0ea556ff83c46fb6',0.3
b'520c7b912011fb0ea474c17b562b11372cf96344a452a398d79b76f4b77dc048',b'17cd52f27d74444ba4804d020446eb3895b5ab2f67c754395f706bddc97cb859',0.7
b'520c7b912011fb0ea474c17b562b11372cf96344a452a398d79b76f4b77dc048',b'25e3ee58635e408287555b87cd6782c08da450e34215b45e978fd6590b718c1c',0.3
b'520c7b912011fb0ea474c17b562b11372cf96344a452a398d79b76f4b77dc048',b'2ecd8059d1fcc4fbc5c77d84975e893ed37c177461be6a954c54e927e8622ff3',1.0
b'520c7b912011fb0ea474c17b562b11372cf96344a452a398d79b76f4b77dc048',b'34693b2c53fac741717c7eeb8b95aa21143bd3aac6cc7fa437df3eac21f3f1d4',1.4
b'520c7b912011fb0ea474c17b562b11372cf96344a452a398d79b76f4b77dc048',b'37a5821f758f4f076f73381cdc210eb7302f75670dd3fe77a96894b0280f307e',0.7
b'520c7b912011fb0ea474c17b562b11372cf96344a452a398d79b76f4b77dc048',b'3dda610311b9750f78878d68ad9a8aa12e4f88f93cdae82b771c4199dc690187',0.7
b'520c7b912011fb0ea474c17b562b11372cf96344a452a398d79b76f4b77dc048',b'3ff265e0d5d20da8a3414e2f49b941ba84c01ca5962f3adf3e4e49f792781d06',0.7
b'520c7b912011fb0ea474c17b562b11372cf96344a452a398d79b76f4b77dc048',b'529ea336c479c49f83c8e3bab0b34c6ef22e8ec35013faa1435283e0c728223c',0.7
b'520c7b912011fb0ea474c17b562b11372cf96344a452a398d79b76f4b77dc048',b'56ac3a65723f33e6f54f86318497bde2469750aa4e4e0aeb6f484bcb1db2a640',0.7
b'520c7b912011fb0ea474c17b562b11372cf96344a452a398d79b76f4b77dc048',b'8296c9fe1dd12b208397fb80bba9f8e5c5d35d1d1be7c38737a22f75340edc76',0.3
b'520c7b912011fb0ea474c17b562b11372cf96344a452a398d79b76f4b77dc048',b'89a2a250c4fc378537e493e8cfa8e2e67ec7b4bff52dcc693c6a2afdb7f69b9f',0.7
b'520c7b912011fb0ea474c17b562b11372cf96344a452a398d79b76f4b77dc048',b'ba99c310b9e7ae8fc11cc010f7c71756e1e00be464407ae4869db1708b3758f8',0.3
b'520c7b912011fb0ea474c17b562b11372cf96344a452a398d79b76f4b77dc048',b'be30db6a86422aa22b6b0253eee5d26d544c61c4d80884cb9c8846b34b79867f',0.6
b'520c7b912011fb0ea474c17b562b11372cf96344a452a398d79b76f4b77dc048',b'c259efabc5c696bb45b1923fb302fe7d5a1e69ff3251ec5cedba8c5691fc9932',0.7
